Alias,source_id,source_id_dr2,SpType_a,Spectral Type,Ref,Source,source_#,Teff,Teff_error,2mass_id,2mass_ra,2mass_decl,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,k_snr,acatalog_identifier_optical_source,blue_mag_opt,visual_or_red_mag_opt,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,phot_variable_flag,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,r_med_geo,r_lo_geo,r_hi_geo,ref_epoch_dr2,ra_dr2,ra_error_dr2,dec_dr2,dec_error_dr2,parallax_dr2,parallax_error_dr2,parallax_over_error_dr2,pmra_dr2,pmra_error_dr2,pmdec_dr2,pmdec_error_dr2,phot_g_mean_mag_dr2,phot_bp_mean_mag_dr2,phot_rp_mean_mag_dr2,bp_rp_dr2,bp_g_dr2,g_rp_dr2,radial_velocity_dr2,radial_velocity_error_dr2,a_g_val_dr2,a_g_percentile_lower_dr2,a_g_percentile_upper_dr2,ruwe_dr2,r_est_dr2,r_lo_dr2,r_hi_dr2,r_len_dr2,A_Ks,A_Ks_sig,A_H,A_J,BCKs,BCKs_sig,DM,DM_sig+,DM_sig-,A_V,A_Ks_u,Ks_0,Ks_0_sig,H_0,J_0,MKs,MKs_sig+,MKs_sig-,Mbol,Mbol_sig+,Mbol_sig-,log(R/R.),R*,log(L/L.),log_Teff,x_kpc,y_kpc,z_kpc,mass_loss,range_mag_bp,range_mag_rp,range_mag_g_fov,pf,pf_error,metallicity,metallicity_error,frequency,frequency_error,amplitude,is_cstar,best_class_name,nss_solution_type,period,period_error,eccentricity,eccentricity_error,center_of_mass_velocity,center_of_mass_velocity_error,flags,mass_ratio,mass_ratio_error,best_class_name_dr2,pf_dr2,pf_error_dr2,metallicity_dr2,metallicity_error_dr2,frequency_dr2,frequency_error_dr2,AAVSO_Type,AAVSO_max_mag,AAVSO_passband_max_mag,AAVSO_min_mag,AAVSO_passband_min_mag,AAVSO_Period,ASASSN-V,ASAS-SN_Vmag,ASAS-SN_Amp,ASAS-SN_Period,ASAS-SN_Type,ASAS-SN_Prob,Variable_details,Variable_Ref,Variable_Ref_#,Variable_Flag,Binary_details,Binary_Ref,Binary_Ref_#,Binary_Flag,B_field,B_field_Ref,B_field_Ref_#,Runaway,Runaway_Ref,Runaway_Ref_#,Cluster/Association Note,Method,Simbad Classification,Region
IRAS 23043+6036,2014823245082412032 ,2014823245082412032,M1,"M1Iab, M1   Iab","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3745.0,170.0,J23062728+6053056,346.6137,60.884903,5.277,0.018000000000000002,4.2330000000000005,0.017,3.757,0.322,284197.0,T,12.5,10.96,2016.0,346.61373365962686,0.018072478,60.884876301984264,0.018991806,0.3393189401256326,0.021906448999999998,5.0861335,-4.290760030484114,0.02289063,-2.7309579431088777,0.023091706,0.9453745000000001,9.049033,10.947712,7.773339,3.1743731,1.8986788,1.2756944,-36.173744,0.19076514,110.5057769065967,0.5714351816043389,27.285783418722005,57.81805111663165,False,False,2.0,NOT_AVAILABLE,,,,,,,2591.8157,2450.2168,2754.0627,2015.5,346.61373493741837,0.039273042169904786,60.88487668986424,0.04127623105941308,0.3875880615878117,0.047917576862483234,8.08864,-4.000681022291613,0.07860311598758259,-2.6028132935193105,0.0766594184095667,9.048075,10.954527,7.777502,3.1770248,1.9064522000000002,1.2705727,-35.91198264751429,0.3919266719769179,,,,1.0405273000000002,2397.76862299923,2144.08032244055,2716.52154862802,1150.17027970063,0.1714394258032799,0.00564598484036827,0.2851112189989328,0.4900931411550284,2.7319195,0.12901300000000002,12.068020581442768,0.13593361751253535,0.11863424724522335,1.8634720196008685,0.1714394258032799,3.58556057419672,0.32204949486813,4.786906858844971,3.7429068588449717,-8.482460007246049,0.34956233423362704,0.3432054221078952,-5.7505405072460505,0.37260995650124795,0.3666528548003663,2.475204457378238,298.6788409757172,4.2202162028984205,3.5734518220354854,-9.032177891815444,2.7602071497945966,0.057620507937217486,-5.4538907863734805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
V* GU Cep,2014856951986412672 ,2014856951986412672,M2,"M2Iab:                    , M3I, M2 Iab, M2.7 Ib,  M2 Iab, M2 Iab","Skiff, Humphreys 1970, Jura and Kleinmann 1990, Dorda 2016","Skiff, White and Wang 1978, Jura and Kleimann 1990, Dorda 2016","0, 38, 12, 4",3660.0,170.0,J23101088+6114296,347.545338,61.241558,4.069,0.20800000000000002,2.9810000000000003,0.17800000000000002,2.5140000000000002,0.234,725805.0,T,12.62,9.73,2016.0,347.5453488355513,0.022532597,61.24161261641459,0.023602685,0.33809057074227056,0.028977033,4.850661799999999,-4.462126446420721,0.032216966,-1.9021951605483256,0.025789412,0.9990022,7.997416499999999,10.044732000000002,6.659944,3.384788,2.0473156,1.3374723999999998,-41.939003,0.4740356,111.05951077710449,0.725869031608706,28.35258262198666,57.73522744920799,False,False,0.0,VARIABLE,,,,,,,2678.8070000000002,2457.7595,2901.156,2015.5,347.5453501478902,0.0474583552242257,61.241612908170346,0.05287258275397262,0.3024246156537522,0.061297564581578826,4.9337134,-4.3904400534111865,0.09121775449201497,-1.9910270778719041,0.08682958034851226,8.0007105,10.07266,6.680619,3.3920417,2.07195,1.3200916999999999,-42.16053172029072,0.5299604402217715,,,,1.0436485,2962.50020200768,2487.91070450511,3637.39129627264,1161.5231944274099,0.3717982078657743,0.012202452302513113,0.6183165848202551,1.0628579203119417,2.796426,0.12901300000000002,12.13970712561032,0.18023871028541105,0.17918369910282625,4.041284868106242,0.3717982078657743,2.142201792134226,0.2343179460523566,3.0061420796880585,1.9181420796880584,-9.997505333476095,0.29561950633803485,0.2949774531491641,-7.2010793334760965,0.3225449529856938,0.32195659961455564,2.7852536959063974,609.8930661462261,4.800431733390439,3.5634810853944106,-9.062594820790443,2.7600092099417166,0.06579419200215439,-4.78184883851809,0.34077096,0.15955871,0.17792346,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,SRC,9.6,V, 10.200,V,                   ,J231011.00+611431.2,10.01,0.64,NON PERIODIC,L,0.998,"LPV, L, SRC","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,,,Compilation-based Method,RedSG,Region A
IRC +60393,2015232710086207104 ,2015232710086207104,M5,"M5Ib, M5   Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3450.0,170.0,J23160234+6221188,349.009777,62.355228000000004,4.553,0.254,2.929,0.19,2.152,0.232,1000000.0,U,15.5,11.4,2016.0,349.00978543453385,0.04281352,62.355191956534824,0.038030657999999995,0.3796318993764503,0.051493365,4.0122046000000005,-3.833527384585424,0.05698142,-1.1839995262839127,0.04811224,1.0178084,9.021283,12.502533,7.5070896,4.9954433,3.4812498,1.5141935,-64.66678,1.2218008999999999,112.1148855049114,1.5039639594867151,30.77129424892398,57.98710213105144,False,False,0.0,VARIABLE,9.0706,8.8498,9.1232,5.5032,5.3426,5.5421,2443.863,2182.625,2731.895,2015.5,349.0097867055912,0.08649263579575839,62.35519219415298,0.07863912803068113,0.8789965294294566,0.10982744789334832,8.003432,-3.5842909204575903,0.15958573087941502,-1.39625775732379,0.14603288978209802,9.063497,12.534450999999999,7.5309973,5.003453299999999,3.470954,1.5324993,-62.010522561308974,1.3311579505387263,0.6435,0.2429,0.8635,1.0683576000000001,1119.47923443571,990.310146535724,1286.3657626379304,1230.74945681269,0.4084292172021866,0.019897062563762655,0.6792355459992886,1.1675748274366855,2.955795,0.12901300000000002,11.940384281151085,0.2559282337257806,0.23212066687748376,4.439448013067247,0.4084292172021866,1.7435707827978135,0.23285165470459146,3.3854251725633144,1.7614251725633139,-10.196813498353274,0.3460045576530229,0.32878548795577045,-7.241018498353273,0.36927429924876176,0.3531915220660231,2.8445655095241067,699.1421882927233,4.816407399341308,3.537819095073274,-8.991054394645627,2.4394999028337248,0.09723545478333036,-4.603403850246517,1.1983188,0.57312906,0.55835086,,,,,,,,,LPV,,,,,,,,,,,MIRA_SR,,,,,0.002114036428028608,0.0011271272575484178,SR,13.929,g,  0.721,g,   740.399182800000,J231602.28+622118.5,12.48,1.0,528.1037143 ,SR,1.0,"LPV, MIRA_SR, SR, SR","Gaia DR3, Gaia DR2, ASAS-SN, AAVSO","II, I, IV, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method,C*,Region A
V* V809 Cas,2015270437079448448 ,2015270437079448448,M1,"K5Ib                      , K5I/II                    , K4.5Ib                    , K4.5Ib                    , M1I, K5 Ib,  K5 Ib, K4.5 Ib,  K5 Ib,  K4.5 Ib,  M1 I, K4.5 Ib","Skiff, Bidelmann 1957 II, Bidelman 1957 II and Humphreys 1970, Keenan and McNeil 1989, Blaha and Humpreys 1989, Jura and Kleinmann 1990, Levesque 2005, Dorda 2016","Skiff, Bidelmann 1957 II, Humphreys 1970, Keenan and McNeil 1989, Garmany and Stencel 1992, Jura and Kleimann 1990, Levesque 2005, Dorda 2016","0, 28, 36, 26, 35, 12, 15, 4",3745.0,170.0,J23192377+6244229,349.84905299999997,62.739697,2.158,0.23800000000000002,1.193,0.158,0.7879999999999999,0.17600000000000002,1000000.0,T,9.09,6.74,2016.0,349.8490284357518,0.0319593,62.73976670471046,0.03496031,0.9987950383024216,0.039246052999999996,3.1125414,-2.3497956175854644,0.0397851,-2.0411698046192392,0.04014308,0.85234696,5.377756,6.928999999999999,4.1714644,2.7575355,1.5512438,1.2062917,-27.727166999999998,0.33949074,112.61307173282472,1.7266525426041448,31.798865193994132,57.96159771758831,False,False,0.0,VARIABLE,,,,,,,972.7687,933.1725,1006.82166,2015.5,349.8490292207161,0.10297461754058893,62.739767064022274,0.13173080258337036,1.3713250059799689,0.1381980928257917,9.922894,-2.256551939809126,0.20285163929407435,-2.004000499037476,0.22866681019804924,5.3208876,6.928872,4.2089133,2.7199588,1.6079845,1.1119742,-26.85465939820559,0.447009269437411,1.2895,0.8159,1.6305,1.0817478,724.287257265712,655.619562601417,808.7008200334683,1251.03844766452,0.19796306983495834,0.029688838933614736,0.3292211922255285,0.5659161670281961,2.7319195,0.12901300000000002,9.94004794103735,0.07601505178195057,0.08838900328689397,2.151772498206069,0.19796306983495834,0.5900369301650416,0.17848649012523646,1.5920838329718037,0.6270838329718039,-9.350011010872306,0.19399926611881488,0.1991733994771307,-6.618091510872308,0.2329808348848436,0.2373065469562033,2.6487146581034904,445.3635377172551,4.567236604348923,3.5734518220354854,-8.38465908214406,0.9238168110731894,0.05637073818846609,-5.089519364850451,0.16357197,0.16587096,0.10277282,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,LC,6.65,V,  6.790,V,                   ,,,,,,,"LPV, LC","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,,CEP OB3,Compilation-based Method,RedSG,Region B
BD+60  2537,2015457560221745536 ,2015457560221745536,M0.5,"M0 I, M0.5 Iab","Dorda 2018, Skiff","Dorda 2018, Skiff","5, 0",3767.5,136.0,J23250931+6122005,351.28882400000015,61.36681700000001,4.162,0.184,3.347,0.168,2.8960000000000004,0.222,547041.0,T,11.05,8.92,2016.0,351.288871735295,0.015293659,61.36675837536983,0.014733166,0.3648163887381977,0.019151267,4.34858,-3.8873263959693714,0.020470742,-1.9490612580353333,0.01858196,1.069896,7.718023,9.083884,6.5799199999999995,2.5039644,1.3658614,1.138103,-44.0108,0.21355879999999997,112.78468625988577,0.20653074081725573,30.815839380583267,56.527216294271234,False,False,0.0,NOT_AVAILABLE,,,,,,,2523.459,2414.0422,2646.6108,2015.5,351.28887291379306,0.029504017556976538,61.36675868915939,0.02588201131473604,0.3837008396398738,0.03653944590242678,10.501003,-3.767663012908737,0.05688419082192678,-1.8926524740102664,0.04961991862084905,7.7129307,9.091225,6.5864910000000005,2.5047336,1.3782940000000001,1.1264396,-43.55165659701521,0.2495963475499904,0.893,0.5839,1.6853,1.0285959999999998,2420.06354481845,2220.3265317065398,2657.93390161108,1121.28755639402,0.1458048084518812,0.015,0.2424797357949764,0.4168115719874431,2.71484425,0.1032104,12.009981264551199,0.10597387787250144,0.09415471475366097,1.5848348744769696,0.1458048084518812,2.75019519154812,0.22250617968946398,3.7451884280125567,2.9301884280125567,-9.25978607300308,0.24645377414707176,0.2416073473848493,-6.544941823003081,0.2671925325668662,0.26272894202676506,2.6288818426272758,425.48263742799566,4.537976729201231,3.576053260986669,-9.061461370997916,2.52719187935831,0.03820022288050371,-5.1366312991479885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
[NBM54] 89,2015595652006734592 ,2015595652006734592,M0,"M0Iab, M0   Iab","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3790.0,110.5,J23321640+6158083,353.06834100000015,61.968975,5.7620000000000005,0.023,4.662,0.027000000000000003,4.256,0.036000000000000004,167502.0,T,12.57,11.01,2016.0,353.0684154063488,0.015798092,61.96899742844367,0.018449454,0.3072498500080563,0.021059955,4.4325204000000005,-4.191557837596953,0.021963927999999997,-1.44155508173821,0.02362079,0.884724,9.44633,11.269181,8.190052,3.0791292,1.8228512,1.256278,-48.161255,0.3813132,113.77568948422815,0.5127542517521736,32.66371587349462,56.34767211070672,False,False,0.0,NOT_AVAILABLE,,,,,,,2845.5425,2657.4905,3030.4006,2015.5,353.06841669568763,0.03563353990981233,61.968997661572295,0.03815505314542909,0.3089513251070114,0.0468183580361319,6.5989356,-3.9146036717279777,0.07286965300585796,-1.181973264478574,0.0642676094710377,9.455392,11.290230000000001,8.204765,3.0854645,1.8348379000000001,1.2506266000000001,-46.58063340564577,0.5207738169333933,1.9055,1.4259,2.2538,0.96562016,2928.48767881162,2564.8829481103603,3404.2840354976397,1149.03467956893,0.28068971940430004,0.009320110485300069,0.4667992072701946,0.8024064804709882,2.697769,0.08385845,12.270825382295332,0.14106774501719704,0.14350505380058526,3.0509752109163046,0.28068971940430004,3.975310280595701,0.03718688558427824,4.959593519529013,3.859593519529012,-8.295515101699632,0.14588685048247196,0.14824494907337338,-5.597746101699633,0.16827124763338988,0.17031971278207808,2.4342708004037816,271.8133608213781,4.159098440679853,3.5786392099680717,-9.311955795140099,2.9783398799556964,0.0582293190810542,-5.550744980678274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
V* DR Cas,2015706908839911424 ,2015706908839911424,M0,"M0Iab, M0   Iab","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3790.0,110.5,J23305334+6207220,352.722254,62.122783999999996,5.099,0.294,3.898,0.25,3.435,0.364,356796.0,T,13.07,10.09,2016.0,352.7222955219056,0.017839948,62.12279517890617,0.018984927,0.4960164481178529,0.022185484,3.1508906000000003,-2.5790878982902745,0.023806177,-1.8100874740882404,0.024456382000000002,1.0103083000000002,8.432003,10.272607,7.1674194,3.1051874,1.8406038,1.2645836000000001,-24.583551,0.322085,113.66784506496452,0.7085833083597061,32.657094870344245,56.57120001234853,False,False,0.0,VARIABLE,,,,,,,1869.5539999999999,1801.4764,1943.7963,2015.5,352.7222963921627,0.041226694495685716,62.12279545993879,0.03863374332232025,0.6203200900945656,0.0517215204858762,11.993462,-2.4866501330510604,0.07798456660076251,-1.636797936274032,0.06877256794349534,8.443529,10.302383,7.1842619999999995,3.1181216,1.8588543000000002,1.2592673,-24.334388729625612,0.4268743473353381,,,,1.0433438,1546.6878287121099,1429.62986193711,1684.0948055906601,1163.9894636949,0.2495956193770409,0.0021880970974788574,0.41508836700747015,0.7135179119148016,2.697769,0.08385845,11.358690068936427,0.08623185319548336,0.07907160216077429,2.7129958627939237,0.2495956193770409,3.185404380622959,0.3640065765462322,4.385482088085198,3.1844820880851987,-8.173285688313465,0.3740811680296609,0.3724957798917724,-5.4755166883134665,0.38336530869503294,0.38181847214819536,2.4098249177265485,256.93597575483074,4.1102066753253865,3.5786392099680717,-8.809131265955092,1.8463466310643917,0.05246264899789297,-5.602081334300465,0.23170632,0.16536388,0.16472669,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,LB,12.4,B, 12.700,B,                   ,,,,,,,"LPV, LB","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
V* EH Cas,2015959246757882368 ,2015959246757882368,M3,"M3Ib, M3   Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3605.0,170.0,J23453695+6220563,356.40398799999997,62.34898000000001,4.7,0.22399999999999998,3.572,0.2,2.8960000000000004,0.252,586165.0,T,12.93,10.27,2016.0,356.40394594905325,0.019706478,62.34900425749444,0.020485478,0.22032933180521674,0.025510618,2.3908386000000004,-2.29547994658923,0.027022405,-0.6684916862029829,0.026400935,1.0181099,8.2553005,10.363883999999999,6.928063000000001,3.435821,2.1085835,1.3272376000000001,-67.37787,0.45561355,115.37761818801188,0.4465820382253961,35.10986423790142,55.51514016200902,False,False,0.0,VARIABLE,,,,,,,3814.0542,3533.7385,4156.08,2015.5,356.403946755811,0.041155924267930084,62.349004378116895,0.041366239155089975,0.2979227831553638,0.05040220070233136,5.910908,-2.1381734461101054,0.08509226581307447,-0.4750109845952059,0.0784319072957591,8.229616,10.330936,6.9318300000000015,3.3991065000000003,2.1013203,1.2977862,-67.89722577239431,0.5435253973166598,1.9569999999999999,1.5603,2.2791,0.97597426,3015.1441803216107,2602.3270952519892,3571.2785881321397,1151.54413625009,0.2420321225901604,0.0024803125905666344,0.4025099430032015,0.6918961765349151,2.8381655,0.12901300000000002,12.906934301695802,0.194727067078052,0.15959338189379613,2.630783941197396,0.2420321225901604,2.65396787740984,0.2520122059554793,4.008103823465085,2.880103823465085,-10.252966424285962,0.3184788573883157,0.29829549023551466,-7.414800924285963,0.34361771894413,0.3249993133282685,2.8411496467462967,693.6647839453741,4.885920369714385,3.556905269055448,-9.944967621336962,4.100569226539036,0.06645720182761047,-4.6506581274424805,0.5506135999999999,0.29865667,0.35580587,,,,,,,,False,LPV,,,,,,,,,,,,,,,,,,LC,9.74,V, 10.700,V,                   ,J234536.80+622056.4,10.33,0.74,NON PERIODIC,L,1.0,"LPV, L, LC","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region A
BD+61  2520A,2015981546227762304 ,2015981546227762304,M1,"M1Iab/Ib, M1   Iab-Ib","Skiff, Dorda 2018","Skiff, Dorda 2018","0, 5",3745.0,170.0,J23461109+6240050,356.546232,62.668064,5.335,0.023,4.3610000000000015,0.23199999999999998,4.009,0.28,210291.0,T,10.44,10.05,2016.0,356.5462351145391,0.013109912,62.668053212038366,0.014566727,0.3813078729021425,0.01759033,4.0522523,-3.927417846341597,0.017864512,-0.9980679479365364,0.018443668,0.8752453000000001,8.641497,10.152156,7.4597362999999985,2.6924195,1.5106591999999999,1.1817603,-57.9231,0.5827691999999999,115.52130610378721,0.7389215628464453,35.58954457447182,55.6959298055129,False,False,2.0,NOT_AVAILABLE,,,,,,,2389.9521,2292.1948,2507.1028,2015.5,356.54623634127717,0.029213552540121594,62.66805338743474,0.03551949285436732,0.5449478605366302,0.04357414445640263,12.506221,-4.033110453139779,0.0614842156616273,-0.849424158030101,0.06187223818098812,8.639883,10.181629,7.4762526,2.7053766,1.5417461000000001,1.1636305,-56.566097075524176,0.6316122932950404,1.7018,1.3396,2.1181,0.9950833,1747.48751965998,1621.22790705134,1894.52429270698,1174.12747392461,0.15883358279781346,0.00319372046500396,0.2641471540007115,0.4540568725633145,2.7319195,0.12901300000000002,11.891945983999793,0.10644125997567763,0.08882072564500487,1.7264519869327546,0.15883358279781346,3.8501664172021854,0.2800182134262137,4.8809431274366855,3.9069431274366866,-8.041779566797603,0.29956625590279423,0.293767461020641,-5.3098600667976035,0.326166055629059,0.32084836811726786,2.3870683692885493,243.819462363941,4.043944026719042,3.5734518220354854,-9.129672057586381,2.3664615511717213,0.062353600087762126,-5.638976571361827,,,,,,,,,,,,,SB1,1016.3966404142424,35.60652,0.3232278610173153,0.07570282,-57.31851926638804,0.08238,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Single Lined Spectroscopic binary model,Gaia DR3,II,Binary,,,,,,,Perseus Arm,Compilation-based Method,RedSG,Region B
BD+63  2073,2016431968037829760 ,2016431968037829760,M0,"M0Ib:,  M0 Ib, M0 Ib, M0.1 Ib,  M0 Ib:,  M0 Ib, M0 Ib","Skiff, Humphreys 1970, Humphreys 1970, Humphrey 1970b, Elias 1985, Dorda 2016","Skiff, Humphreys 1970, White and Wang 1978, Humphrey 1970b, Elias 1985, Dorda 2016","0, 36, 38, 45, 14, 4",3790.0,110.5,J23535804+6415027,358.491856,64.250755,5.376,0.03,4.345,0.023,3.925,0.358,235191.0,T,12.98,10.1,2016.0,358.49186184891886,0.017545667,64.25078341361096,0.01719585,0.3488174351667107,0.021573872999999997,3.9874264999999998,-3.896655701982618,0.02258969,-0.8459572636982258,0.023626772999999997,0.99520594,8.727514999999999,10.379947999999999,7.5122523,2.8676953,1.6524324000000001,1.2152629,-56.182759999999995,0.35784859999999996,116.73927189830488,2.0722142693402006,38.68901618772604,56.19418989215705,False,False,0.0,NOT_AVAILABLE,,,,,,,2559.5342,2448.9285,2697.7059999999997,2015.5,358.4918632150853,0.033583753758367814,64.25078355642573,0.029571862268045205,0.3401626042452021,0.04095403037847965,8.305962,-3.963094138505221,0.07115771073222264,-0.7726831755547796,0.05559219854888215,8.729566,10.403096000000001,7.528094999999999,2.8750014,1.6735306,1.2014709,-56.323227977858856,0.6762899488721832,,,,0.8797815000000001,2705.3240599157602,2428.14131205647,3050.8872032835197,1284.86045483678,0.22772811692104225,0.007090228988704671,0.378721759662168,0.6510053777199359,2.697769,0.08385845,12.040804684418724,0.11722298982103806,0.09383630266992823,2.475305618706981,0.22772811692104225,3.6972718830789577,0.3580702044950295,4.7249946222800645,3.6939946222800644,-8.343532801339764,0.37676982454768776,0.3701614823909622,-5.645763801339765,0.3859893007922601,0.3795415164145777,2.443874340331808,277.8909096089975,4.178305520535906,3.5786392099680717,-9.288661195963499,2.5585862650434352,0.13269163593100827,-5.530577546829418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC,10.05,V, 10.170,V,   112.400000000000,,,,,,,SRC,AAVSO,III,Variable,,,,,,,,,,,,Compilation-based Method,RedSG,Region B
[2018MZM] 94,2019923879532466048 ,2019923879532466048,M0.5,M0.5I:,Skiff,Skiff,0,3767.5,136.0,J19415319+2241366,295.471629,22.69351,6.653,0.021,5.0939999999999985,0.015,4.453,0.015,98905.4,U,19.8,14,2016.0,295.4716158291838,0.03757333,22.693523010018488,0.04315947,0.3141593049508279,0.062481456,6.072347,-2.601793020757824,0.056595784,-5.486717731046454,0.058145586,1.100889,11.895555499999999,15.783287,10.370225,5.413062,3.8877316,1.5253305,30.876219,0.18999472,58.7310470661193,-0.1927951178290664,303.0110789909696,43.25737582966335,False,False,0.0,NOT_AVAILABLE,9.685,9.6826,9.6875,5.6436,5.6423,5.645,3118.4915,2663.7344,3738.2876,2015.5,295.47161620749364,0.08203938119662871,22.693523858172284,0.08961374164068835,0.4023518674747419,0.11992344729042582,3.3550725,-2.677601199679909,0.16766427341637272,-5.248639355826424,0.16833519778937847,11.944872,15.7369585,10.347842,5.3891163,3.7920866,1.5970296999999998,31.15557172702923,0.42886036518852577,1.4680000000000002,1.3696,1.6131,0.96821934,2395.91794305328,1790.3297635947501,3515.7449080108504,1502.69334942376,0.6276189504507055,0.031785324215888984,1.0437576023799775,1.7941715648753864,2.71484425,0.1032104,12.469722823211805,0.4315772964831811,0.3166571067074023,6.821945113594625,0.6276189504507055,3.825381049549295,0.03514693209241993,4.858828435124613,3.2998284351246117,-8.644341773662509,0.4330060850325787,0.3186016793173136,-5.9294975236625085,0.44513667153291336,0.33490210022030664,2.5057929827591625,320.4741340880183,4.291799009465004,3.576053260986669,-6.347803118933567,2.720705528671274,0.009132436828005998,-5.395117904871028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRC,13.780999999999999,r,  0.138,r,   189.103186100000,,,,,,,SRC,AAVSO,III,Variable,,,,,,,,,,, ,Compilation-based Method, ,Region B
V* NR Vul,2020687421645374720 ,2020687421645374720,K3,"M2Ia                      , M1Ia                      , M1Ia:                     , M1Ia:                     , K3I,  M2 Ia, M2 Ia, M1.1 Ia, M1 Ia:,  M1 Ia, M1 Ia,   K3 Iab , M1 Ia,  M1 Ia,  M1 Ia,  M1 Ia,  K3 I","Skiff, Sharpless 1966, Humphreys 1970, Keenan and McNeil 1989, Humpreys 1978, Garcia 1989, Sloan et al. 2003, Humphreys 1978, Elias 1985, Elias, Frogel, and Humphreys 1985, Jura and Kleinmann 1990, Levesque 2005","Skiff, Humphreys 1970, White and Wang 1978, Keenan and McNeil 1989, Garmany and Stencel 1992, Rayner 2009, Verhoelst 2009, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Jura and Kleimann 1990, Levesque 2005","0, 36, 38, 26, 35, 10, 16, 13, 14, 12, 12, 15",3985.83,170.0,J19501193+2455240,297.549709,24.92334,3.253,0.266,2.141,0.222,1.6909999999999998,0.224,1000000.0,T,12.28,9.19,2016.0,297.5496885670764,0.011993061999999999,24.923356752784514,0.017944926,0.32248160244166685,0.025091453,6.3541620000000005,-2.022983837265887,0.015903238,-6.0235300468363615,0.022769509,0.88991034,7.0828690000000005,9.15958,5.761617,3.397963,2.0767112,1.3212518999999998,11.57883,0.33365414,61.61398642310911,-0.7174730477832606,306.3448597816758,44.94773408453205,False,False,0.0,VARIABLE,,,,,,,2774.3965,2628.94,2953.9402,2015.5,297.5496888923936,0.02576815115382116,24.923357623315567,0.035344430085944484,0.5632822175863653,0.05156057868265674,10.924667999999999,-2.3195970499431904,0.07292793815693191,-5.807487886951635,0.07130491541535436,7.056806599999999,9.145904,5.7426414,3.4032621,2.089097,1.3141651,12.703880700734393,0.4625174045997398,,,,0.87301767,1699.21405567945,1557.19109638059,1869.02928604388,1459.3453857559198,0.4597037200756234,0.05150843411684036,0.7645072736040259,1.3141530258683582,2.549153613,0.12901300000000002,12.215842639592529,0.1405257650997126,0.11384630009978793,4.996779566039384,0.4597037200756234,1.2312962799243763,0.2298458587514008,1.9388469741316416,0.8268469741316418,-10.984546359668148,0.2694004629580812,0.25649580665496235,-8.435392746668148,0.2986987840802645,0.28711400697384976,2.9580410060820457,907.9062506333072,5.294157098667259,3.600518771625792,-6.5259807729369115,2.7278929910844685,-0.01843024469600953,-4.496774628235129,0.4431574,0.29072726,0.32640165,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,LC,8.75,V,  9.620,V,   215.029462000000,,,,,,,"LPV, LC","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,,VUL OB1,Compilation-based Method,RedSG,Region A
